stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
11493077,Skeie sør,11493077,59.351695,5.261668,http://gt.rkt.no/H11493077
11492826,Skår sør,11492826,59.285246,5.263386,http://gt.rkt.no/H11492826
11020203,Eventyrveien,11020203,58.882220,5.743260,http://gt.rkt.no/H11020203
11492797,Sund,11492797,59.295662,5.242845,http://gt.rkt.no/H11492797
11493084,Varden,11493084,59.327224,5.231461,http://gt.rkt.no/H11493084
11492929,Karmsyn,11492929,59.235953,5.322279,http://gt.rkt.no/H11492929
11031425,Havørnbrautene,11031425,58.971340,5.612680,http://gt.rkt.no/H11031425
11031034,Dalsetveien,11031034,58.935255,5.726315,http://gt.rkt.no/H11031034
11492937,Skitnadalen,11492937,59.166151,5.298608,http://gt.rkt.no/H11492937
11492939,Innebrekk,11492939,59.163512,5.297466,http://gt.rkt.no/H11492939
11492941,Falnes kirke,11492941,59.153338,5.286409,http://gt.rkt.no/H11492941
11496384,Sør-Stokke nord,11496384,59.245883,5.322351,http://gt.rkt.no/H11496384
11492923,Bratthammer,11492923,59.249718,5.324423,http://gt.rkt.no/H11492923
11493185,Kolnes skole,11493185,59.389398,5.372663,http://gt.rkt.no/H11493185
11493180,Hestefaret,11493180,59.401296,5.367628,http://gt.rkt.no/H11493180
11495966,Skrevegen,11495966,59.409556,5.365953,http://gt.rkt.no/H11495966
11603876,Stumo,11603876,59.578390,5.811040,http://gt.rkt.no/H11603876
11603880,Steinsland,11603880,59.568936,5.807206,http://gt.rkt.no/H11603880
11604991,Lia,11604991,59.479973,6.099057,http://gt.rkt.no/H11604991
11353704,Kyrkjegata,11353704,59.648080,6.348720,http://gt.rkt.no/H11353704
11353699,Nesbakke,11353699,59.642900,6.320460,http://gt.rkt.no/H11353699
11353683,Sandvik snuplass,11353683,59.632330,6.299510,http://gt.rkt.no/H11353683
11031406,Sundelia,11031406,58.963660,5.614720,http://gt.rkt.no/H11031406
11493503,Våga kai,11493503,59.282740,5.366000,http://gt.rkt.no/H11493503
11493496,Varaneskrossen,11493496,59.315860,5.370520,http://gt.rkt.no/H11493496
11494915,Røyksund,11494915,59.335725,5.363218,http://gt.rkt.no/H11494915
11603919,Birkeland,11603919,59.489660,5.971400,http://gt.rkt.no/H11603919
11603888,Lærdal,11603888,59.555820,5.819730,http://gt.rkt.no/H11603888
11603877,Stumo,11603877,59.578490,5.811270,http://gt.rkt.no/H11603877
11603874,Øklandsveien,11603874,59.584130,5.811440,http://gt.rkt.no/H11603874
11354934,Høllandstre,11354934,59.658029,6.360962,http://gt.rkt.no/H11354934
11354932,Espeland,11354932,59.661657,6.357368,http://gt.rkt.no/H11354932
11354928,Åbødalen,11354928,59.661272,6.359971,http://gt.rkt.no/H11354928
11353718,Teig,11353718,59.659710,6.377610,http://gt.rkt.no/H11353718
11353712,Søndenå,11353712,59.648160,6.371760,http://gt.rkt.no/H11353712
11353711,Søndenå,11353711,59.648140,6.371910,http://gt.rkt.no/H11353711
11353714,Egne hjem,11353714,59.648730,6.376060,http://gt.rkt.no/H11353714
11354935,Brekkebakken,11354935,59.656867,6.365258,http://gt.rkt.no/H11354935
11063166,Ørevikvegen,11063166,59.435533,5.248755,http://gt.rkt.no/H11063166
11063217,Valdresvegen,11063217,59.433935,5.252172,http://gt.rkt.no/H11063217
11463447,Skeiseid,11463447,59.396500,5.398000,http://gt.rkt.no/H11463447
11465000,Nesheim,11465000,59.454301,5.380353,http://gt.rkt.no/H11465000
11466247,Stakkestadvegen,11466247,59.446510,5.393346,http://gt.rkt.no/H11466247
11465003,Nodlandskrossen,11465003,59.434981,5.383804,http://gt.rkt.no/H11465003
11063269,Kyrpingvegen,11063269,59.415186,5.295133,http://gt.rkt.no/H11063269
11063274,Lotheparken sør,11063274,59.418335,5.270729,http://gt.rkt.no/H11063274
11063306,Tors gate,11063306,59.406138,5.289958,http://gt.rkt.no/H11063306
11463645,Hervik,11463645,59.321620,5.590380,http://gt.rkt.no/H11463645
11464515,Steinsvik,11464515,59.354680,5.608710,http://gt.rkt.no/H11464515
11463595,Stakland,11463595,59.434910,5.559220,http://gt.rkt.no/H11463595
11465036,Steinsvik,11465036,59.354883,5.608388,http://gt.rkt.no/H11465036
11453551,Sønnaland,11453551,59.187780,5.406390,http://gt.rkt.no/H11453551
11455032,Torland,11455032,59.215425,5.425408,http://gt.rkt.no/H11455032
11463504,Urnesvegen,11463504,59.312470,5.465880,http://gt.rkt.no/H11463504
11463490,Grønestøl,11463490,59.296240,5.436810,http://gt.rkt.no/H11463490
12285023,Horda,12285023,59.812217,6.771495,http://gt.rkt.no/H12285023
11345327,Nesflaten,11345327,59.645807,6.801137,http://gt.rkt.no/H11345327
11345326,Hamrabø,11345326,59.587986,6.707423,http://gt.rkt.no/H11345326
11345317,Lunde,11345317,59.484820,6.476428,http://gt.rkt.no/H11345317
11345383,Kvamen,11345383,59.459385,6.329894,http://gt.rkt.no/H11345383
11345425,Berakvam,11345425,59.364854,6.043707,http://gt.rkt.no/H11345425
11345285,Bogsund kai,11345285,59.325509,6.187421,http://gt.rkt.no/H11345285
11345283,Skjærahaug,11345283,59.345295,6.206495,http://gt.rkt.no/H11345283
11335275,Nesvik kai,11335275,59.262030,6.158748,http://gt.rkt.no/H11335275
11465630,Tveit vgs.,11465630,59.345359,5.794591,http://gt.rkt.no/H11465630
11463581,Skydningsåsen,11463581,59.433480,5.532840,http://gt.rkt.no/H11463581
11463590,Liaråsen,11463590,59.458698,5.585803,http://gt.rkt.no/H11463590
11463630,Sørtveit,11463630,59.327140,5.727650,http://gt.rkt.no/H11463630
11463616,Muslandvåg,11463616,59.347360,5.746020,http://gt.rkt.no/H11463616
11466242,Bjelland kryss,11466242,59.353715,5.754200,http://gt.rkt.no/H11466242
11463621,Hinderåvåg,11463621,59.348950,5.800240,http://gt.rkt.no/H11463621
11031068,Gausel stasjon,11031068,58.898770,5.739740,http://gt.rkt.no/H11031068
11022638,Hansabeen,11022638,58.866330,5.715860,http://gt.rkt.no/H11022638
11020389,Varatun,11020389,58.864868,5.736161,http://gt.rkt.no/H11020389
11020229,Storgata,11020229,58.850990,5.730270,http://gt.rkt.no/H11020229
11022666,Smeaheia sør,11022666,58.859780,5.712259,http://gt.rkt.no/H11022666
11022639,Prestholsteigen,11022639,58.864640,5.718090,http://gt.rkt.no/H11022639
11025911,Hansabeen,11025911,58.866330,5.715930,http://gt.rkt.no/H11025911
11020263,Gamle Somavei,11020263,58.872408,5.724931,http://gt.rkt.no/H11020263
11031069,Gamle Forusvei,11031069,58.895476,5.739093,http://gt.rkt.no/H11031069
11031067,Gausel stasjon,11031067,58.898950,5.739900,http://gt.rkt.no/H11031067
11034315,Stavanger hpl. 25,11034315,58.968936,5.731117,http://gt.rkt.no/H11034315
11031293,Vølstadveien,11031293,58.977850,5.703090,http://gt.rkt.no/H11031293
11031286,Fjellsenden,11031286,58.979750,5.691950,http://gt.rkt.no/H11031286
11603860,Hytlingetong,11603860,59.601550,5.782470,http://gt.rkt.no/H11603860
11603857,Gjerdevik øst,11603857,59.599400,5.756250,http://gt.rkt.no/H11603857
11603784,Austrheim,11603784,59.525510,5.646270,http://gt.rkt.no/H11603784
11603775,Nygård,11603775,59.506700,5.608610,http://gt.rkt.no/H11603775
11603768,Isvik v/E134,11603768,59.499950,5.576667,http://gt.rkt.no/H11603768
11463568,Årek,11463568,59.451870,5.466110,http://gt.rkt.no/H11463568
11493381,Skre v/E134,11493381,59.412037,5.363839,http://gt.rkt.no/H11493381
11063107,Scandic Maritim Hotel,11063107,59.410003,5.272132,http://gt.rkt.no/H11063107
11064023,E134 v/Varden,11064023,59.394533,5.307813,http://gt.rkt.no/H11064023
11463384,Førresvegen,11463384,59.417983,5.374103,http://gt.rkt.no/H11463384
11465647,Aksdal hpl. 5,11465647,59.421615,5.445632,http://gt.rkt.no/H11465647
11603735,Kalveland,11603735,59.467496,5.511946,http://gt.rkt.no/H11603735
11603752,Liveien,11603752,59.478136,5.528426,http://gt.rkt.no/H11603752
11603755,Vestrå sør,11603755,59.483701,5.539516,http://gt.rkt.no/H11603755
11603818,Avlseikje,11603818,59.546464,5.695826,http://gt.rkt.no/H11603818
11603820,Vatskrysset,11603820,59.551704,5.694511,http://gt.rkt.no/H11603820
11603827,Eikeland nord,11603827,59.569726,5.702752,http://gt.rkt.no/H11603827
11031294,Vølstadveien,11031294,58.977500,5.705010,http://gt.rkt.no/H11031294
11031296,Nordensgate,11031296,58.975840,5.709920,http://gt.rkt.no/H11031296
11030970,Strømsbrua,11030970,58.953660,5.741920,http://gt.rkt.no/H11030970
11032464,Hillevåg,11032464,58.948640,5.742860,http://gt.rkt.no/H11032464
11031057,Hinna skole,11031057,58.918053,5.724851,http://gt.rkt.no/H11031057
11031573,Notbasveien,11031573,59.003740,5.717840,http://gt.rkt.no/H11031573
11031577,Husabøhagen,11031577,59.000730,5.723390,http://gt.rkt.no/H11031577
11031583,Blåkvalveien,11031583,58.994910,5.724080,http://gt.rkt.no/H11031583
11031561,Lundshagen,11031561,59.001102,5.742231,http://gt.rkt.no/H11031561
11031589,Tømmervikstraen,11031589,58.997890,5.746520,http://gt.rkt.no/H11031589
11031098,Kisteberglia,11031098,58.903115,5.719370,http://gt.rkt.no/H11031098
11036481,Folkvangveien,11036481,58.898900,5.710370,http://gt.rkt.no/H11036481
11031118,Godesetbakken,11031118,58.895390,5.715188,http://gt.rkt.no/H11031118
11030898,Stavanger hpl. 9,11030898,58.966186,5.734612,http://gt.rkt.no/H11030898
11031543,Badedammen,11031543,58.971059,5.744037,http://gt.rkt.no/H11031543
11031585,Berge Odels vei,11031585,58.994581,5.726347,http://gt.rkt.no/H11031585
11031574,Kamskjellveien,11031574,59.002260,5.719910,http://gt.rkt.no/H11031574
11020404,Gjesdalveien,11020404,58.848339,5.738069,http://gt.rkt.no/H11020404
11021999,Skogvokterveien,11021999,58.825568,5.755300,http://gt.rkt.no/H11021999
11020045,Hovsbakken,11020045,58.833890,5.741663,http://gt.rkt.no/H11020045
11020254,Gjesdalveien,11020254,58.848092,5.737867,http://gt.rkt.no/H11020254
11020554,Spinnargaten,11020554,58.845999,5.746923,http://gt.rkt.no/H11020554
11021964,Skaarlistien,11021964,58.841783,5.766467,http://gt.rkt.no/H11021964
11270651,Sørli,11270651,58.993508,5.613436,http://gt.rkt.no/H11270651
11270687,Gjertrudmyr,11270687,59.008235,5.623215,http://gt.rkt.no/H11270687
11270688,Gjertrudmyr,11270688,59.007923,5.621825,http://gt.rkt.no/H11270688
11031450,Høyehaugen,11031450,58.989413,5.659861,http://gt.rkt.no/H11031450
11275944,Varheiveien,11275944,58.986965,5.617295,http://gt.rkt.no/H11275944
11026475,Statoil vest,11026475,58.891468,5.709996,http://gt.rkt.no/H11026475
11026472,Forus øst,11026472,58.889700,5.718610,http://gt.rkt.no/H11026472
11020573,Torvmyrå,11020573,58.888259,5.725528,http://gt.rkt.no/H11020573
11020399,Gandsgaten,11020399,58.856440,5.741020,http://gt.rkt.no/H11020399
11026476,Statoil vest,11026476,58.891845,5.708675,http://gt.rkt.no/H11026476
11036473,Koppholen,11036473,58.893100,5.703100,http://gt.rkt.no/H11036473
11246426,Åsenmyra,11246426,58.892983,5.677170,http://gt.rkt.no/H11246426
11240846,Åsenhallen,11240846,58.890940,5.668250,http://gt.rkt.no/H11240846
11242590,Skadbergbakken,11242590,58.884273,5.660793,http://gt.rkt.no/H11242590
11020349,Haugen,11020349,58.826388,5.723238,http://gt.rkt.no/H11020349
11020256,Gand vgs.,11020256,58.845883,5.735945,http://gt.rkt.no/H11020256
11020257,Ospabakken,11020257,58.842874,5.734644,http://gt.rkt.no/H11020257
11020335,Hovebakken,11020335,58.834456,5.730633,http://gt.rkt.no/H11020335
11020345,Ganddal sentrum,11020345,58.822020,5.716510,http://gt.rkt.no/H11020345
11031122,Tvedtsenteret,11031122,58.896800,5.702820,http://gt.rkt.no/H11031122
11020033,Kyrkjevegen,11020033,58.845948,5.757437,http://gt.rkt.no/H11020033
11020040,Austrått skole,11020040,58.841914,5.738978,http://gt.rkt.no/H11020040
11020170,Åsveien,11020170,58.858389,5.763370,http://gt.rkt.no/H11020170
11022601,Gramstad,11022601,58.879842,5.774010,http://gt.rkt.no/H11022601
11020166,Asperholen,11020166,58.866365,5.761580,http://gt.rkt.no/H11020166
11020432,Daleveien v/Sandvika,11020432,58.870497,5.764620,http://gt.rkt.no/H11020432
11020418,Skoleveien,11020418,58.854165,5.754509,http://gt.rkt.no/H11020418
11031493,Gunhilds gate,11031493,58.948000,5.672848,http://gt.rkt.no/H11031493
11031351,Skytterlagsveien,11031351,58.943486,5.659763,http://gt.rkt.no/H11031351
11031491,Madlaleiren,11031491,58.944961,5.670555,http://gt.rkt.no/H11031491
11031225,Mosvannsparken,11031225,58.960700,5.710660,http://gt.rkt.no/H11031225
11240762,Sømmevågen,11240762,58.895838,5.640163,http://gt.rkt.no/H11240762
11240774,Flyplassvegen,11240774,58.888328,5.626090,http://gt.rkt.no/H11240774
11240758,Tjoravegen,11240758,58.907108,5.609240,http://gt.rkt.no/H11240758
11245984,Energivegen 10,11245984,58.914418,5.592653,http://gt.rkt.no/H11245984
11240744,NorSea basen,11240744,58.934254,5.587657,http://gt.rkt.no/H11240744
11240731,Myrvegen,11240731,58.934946,5.590861,http://gt.rkt.no/H11240731
11031402,Sunde skole,11031402,58.960920,5.623570,http://gt.rkt.no/H11031402
11031395,Ragbakken,11031395,58.951640,5.654780,http://gt.rkt.no/H11031395
11031517,Sykehuset v/tunnel,11031517,58.951620,5.730430,http://gt.rkt.no/H11031517
11031143,Samslåtten,11031143,58.920641,5.702516,http://gt.rkt.no/H11031143
11240832,Sandesletta,11240832,58.891530,5.652046,http://gt.rkt.no/H11240832
11245919,Litlaberget,11245919,58.885410,5.674700,http://gt.rkt.no/H11245919
11014256,Lagård,11014256,58.464598,6.013306,http://gt.rkt.no/H11014256
11020426,Vatnekrossen,11020426,58.853458,5.771506,http://gt.rkt.no/H11020426
11021856,Vatne,11021856,58.866240,5.800802,http://gt.rkt.no/H11021856
11020183,Hogstadkrossen nord,11020183,58.883760,5.837900,http://gt.rkt.no/H11020183
11022051,Hogstad nord,11022051,58.895193,5.844251,http://gt.rkt.no/H11022051
11021920,Riska,11021920,58.922773,5.830423,http://gt.rkt.no/H11021920
11020083,Bjellandsletta,11020083,58.910888,5.851571,http://gt.rkt.no/H11020083
11021841,Maudlandsveien,11021841,58.919490,5.853822,http://gt.rkt.no/H11021841
11031535,Novvegen,11031535,58.933821,5.699445,http://gt.rkt.no/H11031535
11031159,Jernaldergården,11031159,58.941151,5.697386,http://gt.rkt.no/H11031159
11021842,Maudlandsveien,11021842,58.919585,5.854056,http://gt.rkt.no/H11021842
11020088,Nordafjellveien,11020088,58.921670,5.839475,http://gt.rkt.no/H11020088
11022567,Kydnaveien,11022567,58.925066,5.847616,http://gt.rkt.no/H11022567
11021925,Lineveien,11021925,58.927590,5.851217,http://gt.rkt.no/H11021925
11020512,Haualand,11020512,58.900476,5.843590,http://gt.rkt.no/H11020512
11020519,Haugveien,11020519,58.914630,5.851917,http://gt.rkt.no/H11020519
11020523,Hogstad,11020523,58.892350,5.844040,http://gt.rkt.no/H11020523
11020075,Kommandantveien,11020075,58.864305,5.797366,http://gt.rkt.no/H11020075
11020175,Sandbakkveien,11020175,58.855985,5.786445,http://gt.rkt.no/H11020175
11426393,Vikevåg kai,11426393,59.097035,5.698538,http://gt.rkt.no/H11426393
11426571,Sørbøkrossen,11426571,59.126158,5.639121,http://gt.rkt.no/H11426571
11024294,Sandnes rb.st hpl. 3,11024294,58.851360,5.736200,http://gt.rkt.no/H11024294
11020350,Kvål,11020350,58.818301,5.719213,http://gt.rkt.no/H11020350
11020356,Vagle,11020356,58.813948,5.724216,http://gt.rkt.no/H11020356
11204202,Orstadveien,11204202,58.793433,5.715145,http://gt.rkt.no/H11204202
11201770,Kilehaugen,11201770,58.783429,5.716756,http://gt.rkt.no/H11201770
11212364,Gåsevikvegen,11212364,58.772416,5.725611,http://gt.rkt.no/H11212364
11422518,Nordbø sør,11422518,59.112685,5.695653,http://gt.rkt.no/H11422518
11421667,Bergjekrysset,11421667,59.104934,5.700694,http://gt.rkt.no/H11421667
11422515,Utstein Kloster Hotell,11422515,59.097366,5.608139,http://gt.rkt.no/H11422515
11422514,Utstein Kloster Hotell,11422514,59.097288,5.608283,http://gt.rkt.no/H11422514
11422513,Finnasand,11422513,59.096935,5.623530,http://gt.rkt.no/H11422513
11421660,Hodnafjellet,11421660,59.081410,5.639100,http://gt.rkt.no/H11421660
11421915,Bru,11421915,59.036580,5.655470,http://gt.rkt.no/H11421915
11426560,Bru kai,11426560,59.037876,5.664078,http://gt.rkt.no/H11426560
11031495,Eskelandstunet,11031495,58.989993,5.668853,http://gt.rkt.no/H11031495
11036552,Melingsjøveien,11036552,59.040910,5.748300,http://gt.rkt.no/H11036552
11036553,Austre Åmøy kapell,11036553,59.039378,5.755275,http://gt.rkt.no/H11036553
11036556,Rossnesveien,11036556,59.042681,5.736451,http://gt.rkt.no/H11036556
11426557,Vestre Åmøy kryss,11426557,59.039168,5.693926,http://gt.rkt.no/H11426557
11270668,Bøveien,11270668,59.001697,5.602306,http://gt.rkt.no/H11270668
11270592,Indre Bø,11270592,59.012722,5.579975,http://gt.rkt.no/H11270592
11272727,Håbakken,11272727,59.027789,5.588015,http://gt.rkt.no/H11272727
11030968,Våland vgs.,11030968,58.955001,5.738050,http://gt.rkt.no/H11030968
11030989,Sykehuset v/p-hus,11030989,58.953248,5.729050,http://gt.rkt.no/H11030989
11031164,Gangarstien,11031164,58.944160,5.695750,http://gt.rkt.no/H11031164
11031476,Madlavollkroken,11031476,58.944365,5.688673,http://gt.rkt.no/H11031476
11031165,Jernalderveien,11031165,58.945139,5.693627,http://gt.rkt.no/H11031165
11031279,Granittveien,11031279,58.988808,5.691685,http://gt.rkt.no/H11031279
11031456,Hasseløyveien,11031456,58.993385,5.676625,http://gt.rkt.no/H11031456
11031439,Ulaveien,11031439,58.990310,5.674670,http://gt.rkt.no/H11031439
11031438,Eskelandstunet,11031438,58.990500,5.668666,http://gt.rkt.no/H11031438
11270631,Barlindveien,11270631,58.999015,5.653861,http://gt.rkt.no/H11270631
11270627,Ryggveien,11270627,59.001496,5.653255,http://gt.rkt.no/H11270627
11270621,Torvmyrveien,11270621,59.008448,5.652343,http://gt.rkt.no/H11270621
11270615,Harestadvika,11270615,59.012046,5.637121,http://gt.rkt.no/H11270615
11031370,Vesthei,11031370,58.947981,5.636541,http://gt.rkt.no/H11031370
11031380,Djupedalskroken,11031380,58.953670,5.639710,http://gt.rkt.no/H11031380
11031388,Friheim,11031388,58.971070,5.656300,http://gt.rkt.no/H11031388
11035804,Stavanger hpl. 19,11035804,58.967427,5.731705,http://gt.rkt.no/H11035804
11240818,Stangeland skole,11240818,58.879235,5.655171,http://gt.rkt.no/H11240818
11240811,Stangelandvegen,11240811,58.870365,5.652825,http://gt.rkt.no/H11240811
11240792,Gamle Tjeltaveg,11240792,58.853880,5.609528,http://gt.rkt.no/H11240792
11240793,Tjelta,11240793,58.849545,5.605953,http://gt.rkt.no/H11240793
11240788,Hålandsmarka,11240788,58.851137,5.576710,http://gt.rkt.no/H11240788
11031155,Prof. Olav Hanssens vei,11031155,58.934333,5.697351,http://gt.rkt.no/H11031155
11031187,Sondre Norheims gate,11031187,58.949510,5.691920,http://gt.rkt.no/H11031187
11031609,Øvre Vågen,11031609,58.989883,5.744229,http://gt.rkt.no/H11031609
11031614,Lundeveien,11031614,59.005081,5.744771,http://gt.rkt.no/H11031614
11031618,Bjørnøy,11031618,58.996812,5.756031,http://gt.rkt.no/H11031618
11031604,Settegarnsveien,11031604,58.992252,5.738682,http://gt.rkt.no/H11031604
11240834,Kongshaugveien,11240834,58.890138,5.645745,http://gt.rkt.no/H11240834
11031260,Rosenberggata,11031260,58.978066,5.716138,http://gt.rkt.no/H11031260
11031264,Kaptein Mejlænders gate,11031264,58.980134,5.714451,http://gt.rkt.no/H11031264
11031266,Kalhammeren,11031266,58.981460,5.710425,http://gt.rkt.no/H11031266
11031274,Skogstøstraen,11031274,58.990615,5.695018,http://gt.rkt.no/H11031274
11030905,Søylandsgata,11030905,58.965206,5.759356,http://gt.rkt.no/H11030905
11031416,Kvernevik ring,11031416,58.965330,5.598620,http://gt.rkt.no/H11031416
11031411,Teisteveien,11031411,58.961860,5.603340,http://gt.rkt.no/H11031411
11031504,Myrveien,11031504,58.977193,5.689080,http://gt.rkt.no/H11031504
11031451,Høyebakken,11031451,58.988408,5.664479,http://gt.rkt.no/H11031451
11421669,Hanasand,11421669,59.111565,5.771501,http://gt.rkt.no/H11421669
11031204,Peder Saxes gate,11031204,58.946590,5.718570,http://gt.rkt.no/H11031204
11240794,Tjelta,11240794,58.850195,5.606706,http://gt.rkt.no/H11240794
11242613,Vigdel,11242613,58.855797,5.564561,http://gt.rkt.no/H11242613
11240845,Vardevegen,11240845,58.892202,5.660463,http://gt.rkt.no/H11240845
11246478,Prestaskjersvegen,11246478,58.954900,5.603770,http://gt.rkt.no/H11246478
11246465,Skiftesvik,11246465,58.956700,5.586140,http://gt.rkt.no/H11246465
11240728,Tananger havn,11240728,58.934928,5.581518,http://gt.rkt.no/H11240728
11240759,Tjoravegen,11240759,58.907928,5.608088,http://gt.rkt.no/H11240759
11031429,Erika Nissens vei,11031429,58.963660,5.701538,http://gt.rkt.no/H11031429
11031119,Svanholmen v/E39,11031119,58.894400,5.707580,http://gt.rkt.no/H11031119
11031081,Petroleumsveien,11031081,58.893021,5.722695,http://gt.rkt.no/H11031081
11031435,Rusteveien,11031435,58.983614,5.684234,http://gt.rkt.no/H11031435
11030980,Jørgen Moes gate,11030980,58.958795,5.729750,http://gt.rkt.no/H11030980
11030982,Friggsgate,11030982,58.956418,5.733395,http://gt.rkt.no/H11030982
11030892,Stavanger tinghus,11030892,58.969908,5.736706,http://gt.rkt.no/H11030892
11031290,Ospeveien,11031290,58.975870,5.699688,http://gt.rkt.no/H11031290
11014108,Lyngveien,11014108,58.438322,6.002534,http://gt.rkt.no/H11014108
11014390,Blåsenborg,11014390,58.434596,6.001195,http://gt.rkt.no/H11014390
11015555,Bjørkveien,11015555,58.443886,5.995057,http://gt.rkt.no/H11015555
11014220,Bruvig,11014220,58.440488,5.992504,http://gt.rkt.no/H11014220
11034533,St. Svithun skole,11034533,58.964166,5.739311,http://gt.rkt.no/H11034533
11030923,Frue terrasse,11030923,58.961235,5.746598,http://gt.rkt.no/H11030923
11031239,Torfæusgate,11031239,58.963633,5.715668,http://gt.rkt.no/H11031239
11031240,Torfæusgate,11031240,58.963520,5.715120,http://gt.rkt.no/H11031240
11240739,Plattformvegen,11240739,58.933836,5.602586,http://gt.rkt.no/H11240739
11020066,Opalveien,11020066,58.838103,5.713140,http://gt.rkt.no/H11020066
11066466,Stavangergata,11066466,59.410200,5.285930,http://gt.rkt.no/H11066466
11063311,Valkyriegata,11063311,59.399806,5.300418,http://gt.rkt.no/H11063311
11063201,Edda kino,11063201,59.415924,5.267960,http://gt.rkt.no/H11063201
11063323,Kvitsøygata,11063323,59.387101,5.313459,http://gt.rkt.no/H11063323
11493008,Gunnarshaug sør,11493008,59.378465,5.284040,http://gt.rkt.no/H11493008
11493009,Gunnarshaug,11493009,59.382046,5.280608,http://gt.rkt.no/H11493009
11212437,Bryne Motel,11212437,58.740161,5.639766,http://gt.rkt.no/H11212437
11216201,Njå sør,11216201,58.758248,5.709435,http://gt.rkt.no/H11216201
11212380,Fjermestadvegen,11212380,58.770833,5.723770,http://gt.rkt.no/H11212380
11211775,Hagestien,11211775,58.781321,5.727306,http://gt.rkt.no/H11211775
11212385,Norheimskrossen,11212385,58.740056,5.688511,http://gt.rkt.no/H11212385
11211784,Rosselandsvegen,11211784,58.735305,5.664576,http://gt.rkt.no/H11211784
11212440,Hauge,11212440,58.734782,5.640250,http://gt.rkt.no/H11212440
11214600,Smukkevatnet,11214600,58.709571,5.667790,http://gt.rkt.no/H11214600
11014238,Nytorget,11014238,58.452203,6.003816,http://gt.rkt.no/H11014238
11144829,Sagland,11144829,58.553641,6.072666,http://gt.rkt.no/H11144829
11222079,Nedrebø,11222079,58.685748,5.988071,http://gt.rkt.no/H11222079
11493028,Voll nord,11493028,59.404965,5.246953,http://gt.rkt.no/H11493028
11493035,Hauskje,11493035,59.394113,5.247826,http://gt.rkt.no/H11493035
11494364,Grønningen,11494364,59.385888,5.229345,http://gt.rkt.no/H11494364
11494365,Vikingstadveien,11494365,59.380790,5.237333,http://gt.rkt.no/H11494365
11493055,Hauga,11493055,59.370636,5.258376,http://gt.rkt.no/H11493055
11493002,Bø u.skole,11493002,59.365404,5.278156,http://gt.rkt.no/H11493002
11493010,Gunnarshaug,11493010,59.381706,5.280685,http://gt.rkt.no/H11493010
11063134,Vår Frelsers gravlund,11063134,59.394971,5.289986,http://gt.rkt.no/H11063134
11063337,Fredrik Kolstøs gate,11063337,59.408076,5.295062,http://gt.rkt.no/H11063337
11214589,Sentervegen,11214589,58.734566,5.734861,http://gt.rkt.no/H11214589
11222556,Holmaveien,11222556,58.772895,5.840421,http://gt.rkt.no/H11222556
11024197,Figgjo skole,11024197,58.786911,5.811361,http://gt.rkt.no/H11024197
11214603,Kvartsvegen,11214603,58.731633,5.738133,http://gt.rkt.no/H11214603
11214588,Sentervegen,11214588,58.734650,5.734771,http://gt.rkt.no/H11214588
11211859,Mølledammen,11211859,58.737378,5.641510,http://gt.rkt.no/H11211859
11063244,Haraldsvang,11063244,59.430661,5.279511,http://gt.rkt.no/H11063244
11063250,Egils veg,11063250,59.426728,5.270734,http://gt.rkt.no/H11063250
11492971,Pilehagen,11492971,59.292500,5.296836,http://gt.rkt.no/H11492971
11496143,Kopervik vgs.,11496143,59.281866,5.282751,http://gt.rkt.no/H11496143
11202241,Stora Salte,11202241,58.707951,5.613441,http://gt.rkt.no/H11202241
11201724,Vik,11201724,58.711633,5.531665,http://gt.rkt.no/H11201724
11191790,Nærbø handelslag,11191790,58.670566,5.636150,http://gt.rkt.no/H11191790
11191792,Tryggheim,11191792,58.672208,5.631623,http://gt.rkt.no/H11191792
11196342,Jærvegen,11196342,58.688096,5.596501,http://gt.rkt.no/H11196342
11201719,Skeie nord,11201719,58.700218,5.545863,http://gt.rkt.no/H11201719
11201736,Erga,11201736,58.725156,5.547336,http://gt.rkt.no/H11201736
11201731,Pollestad,11201731,58.718714,5.565102,http://gt.rkt.no/H11201731
11201730,Pollestad sentrum,11201730,58.717733,5.569195,http://gt.rkt.no/H11201730
11020047,Prestheiveien,11020047,58.831888,5.745293,http://gt.rkt.no/H11020047
11020014,Kvednaberget,11020014,58.784556,5.822831,http://gt.rkt.no/H11020014
11026353,Opstadveien,11026353,58.781003,5.832708,http://gt.rkt.no/H11026353
11222081,Kydland,11222081,58.681673,5.986606,http://gt.rkt.no/H11222081
11146366,Sagland,11146366,58.553273,6.071191,http://gt.rkt.no/H11146366
11014044,Sleveland,11014044,58.509898,6.047264,http://gt.rkt.no/H11014044
11014048,Kjelland,11014048,58.502841,6.043465,http://gt.rkt.no/H11014048
11016367,Åseveien,11016367,58.415253,6.022548,http://gt.rkt.no/H11016367
11492974,Nautanes nord,11492974,59.305399,5.287457,http://gt.rkt.no/H11492974
11496454,Vendelsvikvegen,11496454,59.327300,5.369500,http://gt.rkt.no/H11496454
11496455,Tuastadvegen,11496455,59.354400,5.349930,http://gt.rkt.no/H11496455
11496430,Kinnestein,11496430,59.390100,5.331500,http://gt.rkt.no/H11496430
11063236,Lammatun,11063236,59.436380,5.288610,http://gt.rkt.no/H11063236
11063999,Såtevegen,11063999,59.440120,5.279280,http://gt.rkt.no/H11063999
